"ID","appointment","lgbq","depression2","anxiety2","lowses","fgen","struggle2","disability2","transfer2","stigma","extent_out","csi","age3","gender3","race5"
1252,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","asian"
1253,"instructor",0,1,1,1,0,1,0,0,"1","some","ses","23-49","woman","white"
1258,"tenuretrack",NA,0,1,1,1,0,0,0,"1","none","ses","23-49",NA,NA
1264,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","23-49","woman","white"
1276,"tenured",0,0,0,1,1,0,1,0,"1","all","ses","50+","man","white"
1289,"tenured",0,0,0,1,1,0,0,0,"3","some","ses","50+","man","white"
1290,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
1291,"tenured",0,0,NA,1,1,1,0,0,"1","none","ses","50+","man","white"
1296,"tenured",NA,1,1,1,0,0,1,1,"1","none","ses","23-49","man","peer"
1312,"instructor",0,0,0,1,1,0,0,0,"2","all","ses","50+","man","peer"
1314,"tenured",0,1,1,1,1,1,0,0,"2","some","ses","50+","woman","peer"
1315,"tenuretrack",NA,NA,0,1,1,0,0,0,"1","none","ses","23-49","woman","asian"
1319,"instructor",0,0,1,1,0,0,0,1,"3","some","ses","23-49","woman","white"
1326,"tenuretrack",0,1,1,1,0,0,1,0,"2","none","ses","23-49","woman","white"
1332,"tenured",0,1,1,1,1,0,0,0,"1","all","ses","50+","man","white"
1333,"tenured",1,1,1,1,1,0,0,0,"1","none","ses","50+","man","white"
1334,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","50+","man","white"
1336,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","white"
1337,"tenured",0,1,1,1,0,0,0,0,"2","none","ses","23-49","man","white"
1338,"tenuretrack",1,0,0,1,0,0,0,0,"1","none","ses","23-49","man","white"
1340,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","23-49","man","white"
1341,"tenured",0,0,0,1,1,0,0,1,"1","all","ses","50+","woman","white"
1344,"instructor",1,1,1,1,1,0,1,0,"1","some","ses","23-49","woman","white"
1353,"instructor",0,0,0,1,0,0,0,0,"1","none","ses","23-49","man","white"
1358,"instructor",0,0,0,1,0,0,0,0,"1","none","ses",NA,"man","asian"
1362,"tenuretrack",0,0,1,1,1,1,0,1,"2","none","ses","23-49","man","peer"
1363,"instructor",0,0,0,1,1,0,0,1,"1","none","ses","23-49","woman",NA
1367,"tenured",0,0,1,1,0,1,0,1,"4","none","ses","23-49","woman","peer"
1369,"instructor",0,0,0,1,1,0,0,0,"1","some","ses","23-49","woman","white"
1371,"tenuretrack",0,0,1,1,1,1,1,1,"2","none","ses","23-49","man","white"
1377,"tenuretrack",0,1,1,1,1,0,0,0,"3","none","ses","23-49","man",NA
138,"tenuretrack",0,0,1,1,0,1,0,0,"1","all","ses","23-49","man","asian"
1390,"tenuretrack",0,1,1,1,0,1,0,0,NA,"none","ses","23-49","man","asian"
1391,"tenured",0,0,0,1,1,0,0,0,"1","some","ses","50+","man","white"
1393,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
1396,"tenured",0,0,0,1,1,0,0,0,"2","none","ses","50+","man","white"
1398,"tenured",0,0,0,1,1,0,NA,NA,"1","none","ses","50+","man","white"
1402,"tenured",0,0,1,1,1,0,0,0,"1","some","ses","23-49","man","asian"
1405,"tenured",NA,NA,NA,1,NA,0,NA,0,"1","none","ses",NA,NA,NA
1415,"instructor",0,0,0,1,1,NA,0,0,"1","none","ses","50+","woman","white"
1418,"tenured",0,1,1,1,1,1,NA,0,"3","some","ses","23-49","man","white"
1420,"tenuretrack",0,1,1,1,1,1,0,0,"1","none","ses","23-49","woman","peer"
1429,"tenured",0,0,0,1,1,0,0,0,"2","none","ses","23-49","man","white"
1433,"tenured",0,1,1,1,1,0,0,0,"1","none","ses","50+","man","white"
1437,"tenured",0,1,1,1,0,0,1,0,"1","none","ses","23-49","man",NA
1438,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
1458,"tenuretrack",0,1,1,1,1,0,0,0,"1","none","ses","23-49","man","white"
1460,"tenured",0,1,1,1,0,0,NA,0,"2","all","ses","50+","woman","white"
1475,"instructor",1,1,1,1,1,1,0,1,"1","all","ses","23-49","man","white"
1476,"tenured",0,0,0,1,0,0,1,0,"1","none","ses","50+","woman","white"
1478,"tenured",0,0,0,1,1,0,0,0,"1","all","ses","50+","woman","white"
1479,"tenuretrack",0,NA,1,1,0,1,0,0,"3","all","ses","23-49","woman","peer"
1480,"tenuretrack",0,0,NA,1,1,0,0,0,"1","none","ses","23-49","man","white"
1492,"instructor",1,1,1,1,0,1,0,0,"1","none","ses","23-49","woman","white"
1502,"tenuretrack",0,1,1,1,0,1,1,0,"3","none","ses","23-49","woman","peer"
1507,"tenuretrack",0,0,1,1,0,0,0,0,"3","none","ses","23-49","man","asian"
1515,"instructor",0,0,0,1,1,0,0,0,"3","all","ses","50+","woman","white"
152,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","23-49","man","white"
1525,"instructor",0,0,0,1,1,0,0,0,"1","some","ses",NA,"woman","peer"
1529,"tenuretrack",0,1,1,1,1,0,0,0,"3","all","ses","23-49","woman","peer"
1532,"tenuretrack",NA,NA,NA,1,0,0,0,1,"1","none","ses",NA,NA,NA
1534,"instructor",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
1540,"instructor",0,0,1,1,1,0,0,0,"2","some","ses","23-49","woman","white"
1546,"instructor",0,1,1,1,1,0,1,0,"3","none","ses","23-49","woman","peer"
1555,"tenuretrack",0,0,0,1,1,0,0,0,"1","all","ses","23-49","woman","peer"
1559,"tenured",0,0,0,1,1,0,0,0,"3","all","ses","23-49","man","white"
1563,"tenured",0,0,1,1,1,0,0,0,"1","all","ses","50+","man","white"
1565,"tenured",0,1,0,1,1,0,0,0,"1","some","ses","50+","man","white"
1567,"tenured",1,1,0,1,1,0,0,0,"1","none","ses","23-49","man","white"
1583,"tenuretrack",0,0,0,1,1,0,0,1,"1","some","ses","23-49","woman","white"
1585,"instructor",0,0,0,1,1,0,0,0,"1","none","ses","50+","woman","white"
1599,"tenured",0,0,0,1,1,1,0,0,"1","all","ses","23-49","man","white"
16,"tenuretrack",1,1,1,1,1,0,0,0,"1","all","ses","23-49","man","white"
1629,"tenured",0,0,1,1,0,0,1,0,"1","none","ses","23-49","man","white"
1632,"tenuretrack",0,1,1,1,0,1,0,0,"2","some","ses","23-49","man","white"
1645,"tenuretrack",0,0,0,1,0,0,0,0,"1","none","ses","23-49","woman","white"
1646,"tenured",0,0,0,1,1,0,0,0,"1","some","ses","50+","man","white"
1648,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","50+","man","white"
1661,"instructor",0,0,0,1,0,0,1,0,"1","some","ses","23-49","woman","white"
1665,"instructor",1,0,0,1,1,1,0,0,"2","none","ses","23-49","man","white"
1668,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","asian"
1670,"tenuretrack",0,NA,0,1,1,0,0,0,"1","none","ses","23-49","woman","white"
168,"tenured",0,0,0,1,1,0,0,0,"1","all","ses","50+","man","white"
1681,"tenured",0,0,1,1,1,0,0,0,"1","some","ses","50+","man","white"
1685,"tenured",0,0,0,1,1,0,0,0,"2","none","ses","50+","man",NA
1687,"tenured",0,1,1,1,0,0,NA,0,"1","none","ses","23-49","man","white"
169,"tenuretrack",0,1,1,1,1,0,0,0,"2","some","ses","23-49","woman","white"
1699,"instructor",0,1,1,1,0,0,0,0,"2","some","ses","23-49","man","white"
1701,"tenuretrack",0,0,0,1,0,0,0,0,"1","none","ses","23-49","man","peer"
1702,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","woman","peer"
1706,"tenured",0,0,1,1,1,0,0,0,"1","some","ses","50+","man","white"
1718,"tenured",NA,1,1,1,1,1,0,0,"2","some","ses","23-49","man","white"
172,"instructor",0,0,0,1,1,1,0,0,"2","some","ses","50+","woman","white"
1723,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
1725,"tenured",0,1,0,1,1,0,0,0,"1","all","ses","50+","woman","white"
1726,"tenured",0,0,1,1,0,0,0,0,"1","some","ses","50+","woman","white"
1731,"instructor",0,0,0,1,0,0,0,0,"3","all","ses","23-49","woman","white"
1734,"instructor",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","white"
1738,"tenuretrack",0,0,0,1,1,0,0,1,"1","none","ses","50+","man","asian"
1739,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","23-49","woman","white"
174,"tenured",0,1,0,1,0,0,0,0,"1","none","ses","23-49","man","white"
1742,"tenured",0,0,0,1,1,1,0,0,"1","all","ses","50+","man","white"
1752,"instructor",0,0,0,1,1,0,0,0,"3","some","ses","23-49","woman","asian"
1753,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
1758,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","woman","white"
1765,"instructor",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
1771,"tenured",0,1,1,1,1,1,0,0,"3","none","ses","50+","man",NA
1781,"instructor",0,0,1,1,1,0,0,0,"2","some","ses","50+","woman","white"
1782,"tenured",0,NA,NA,1,1,0,NA,0,"1","none","ses","50+","man",NA
1794,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
18,"tenuretrack",0,1,0,1,1,0,0,0,"3","all","ses","23-49","man","white"
180,"tenured",0,0,0,1,1,0,0,0,"1","some","ses","23-49","man","asian"
1814,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","23-49","man","peer"
1824,"tenuretrack",0,0,1,1,1,1,1,0,"1","none","ses","23-49","woman","white"
1846,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","peer"
1849,"tenured",0,0,0,1,0,0,0,0,"1","all","ses","50+","man","white"
1852,"instructor",0,0,0,1,1,0,0,0,"1","some","ses","50+","man","white"
1854,"tenured",0,1,1,1,1,0,0,0,"3","some","ses","50+","woman","white"
1861,"tenured",0,0,0,1,0,0,0,1,"1","none","ses","50+","man","white"
1888,"instructor",0,0,1,1,1,0,0,0,"2","some","ses","23-49","woman","white"
1890,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","asian"
1891,"tenured",1,1,1,1,1,1,0,0,"1","some","ses","50+","man","white"
1893,"instructor",0,0,0,1,1,0,0,0,"2","some","ses","23-49","woman","white"
19,"tenured",0,0,1,1,0,0,0,0,"1","none","ses","50+","man","white"
190,"tenured",0,0,0,1,0,1,0,0,"3","none","ses","50+","man","asian"
1902,"instructor",1,1,1,1,0,0,0,0,"3","none","ses","23-49",NA,"white"
191,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","asian"
1924,"tenured",0,1,0,1,0,1,0,1,"1","none","ses","50+","man","white"
1934,"tenuretrack",0,1,1,1,1,0,0,0,"1","none","ses","23-49","woman","asian"
1944,"instructor",0,0,0,1,0,0,0,0,"2","some","ses","50+","man","white"
1966,"instructor",1,1,1,1,1,0,0,0,"2","some","ses","23-49",NA,"white"
1967,"tenured",0,1,1,1,1,0,0,0,"1","all","ses","50+","woman","white"
1971,"instructor",0,NA,1,1,0,0,0,0,"4","none","ses","23-49","man","white"
1976,"tenured",0,0,1,1,0,0,0,0,"1","none","ses","50+","man","white"
1981,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","white"
1983,"tenuretrack",0,0,1,1,1,1,0,0,"2","none","ses","50+","man","peer"
1986,"instructor",0,NA,NA,1,1,NA,NA,0,"1","none","ses","50+","man","white"
1990,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","50+","man","white"
1992,"instructor",0,1,1,1,0,0,0,0,"1","all","ses","23-49","woman","white"
2002,"tenured",0,0,0,1,1,0,0,0,"3","none","ses","50+","man","white"
2009,"instructor",0,0,1,1,1,0,0,0,"1","some","ses","23-49","woman","white"
2011,"tenured",0,0,0,1,0,0,0,0,"2","none","ses","23-49","woman","peer"
2021,"tenured",0,1,1,1,1,0,0,0,"1","none","ses","50+","man",NA
2023,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
2028,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","23-49","woman","white"
2037,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","white"
2045,"instructor",0,0,0,1,1,0,0,0,"2","none","ses","23-49","woman","white"
2047,"tenured",0,0,0,1,1,0,0,0,"2","none","ses","23-49","man","white"
2049,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
2056,"instructor",0,1,1,1,0,0,0,0,"3","none","ses","23-49","woman","white"
2057,"tenured",0,0,0,1,1,0,0,0,"1","all","ses","50+","man","white"
206,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
2081,"tenured",0,1,NA,1,1,1,0,0,NA,"none","ses",NA,"man","white"
2098,"tenured",0,0,0,1,1,0,0,0,NA,"none","ses",NA,"man","asian"
213,"tenured",0,0,0,1,0,1,0,0,"1","some","ses","50+","woman","white"
2142,"instructor",0,0,1,1,0,1,0,0,"3","none","ses","23-49","woman","white"
2146,"instructor",0,0,0,1,1,1,0,0,"2","some","ses","23-49","man",NA
2156,"tenuretrack",0,1,1,1,1,0,0,1,"3","none","ses","23-49","woman","asian"
2159,"instructor",0,1,1,1,1,1,0,0,"2","some","ses","23-49","man","peer"
226,"tenuretrack",0,0,0,1,0,0,0,0,"1","none","ses","23-49","man","asian"
230,"instructor",0,1,1,1,1,0,1,0,"1","some","ses","50+","woman","white"
236,"tenuretrack",0,0,0,1,0,0,0,0,NA,"none","ses","23-49","man","asian"
240,"tenured",0,0,0,1,1,1,0,0,"1","all","ses","50+","man","white"
241,"instructor",0,0,0,1,0,0,0,0,"1","some","ses","50+","man","white"
242,"instructor",0,0,1,1,1,0,0,1,"1","none","ses","23-49","man","asian"
262,"tenured",0,0,1,1,1,0,0,0,"1","none","ses","23-49","man","white"
263,"tenuretrack",0,0,0,1,1,1,0,1,"1","all","ses","23-49","man","white"
270,"tenured",0,0,0,1,1,0,0,0,"4","none","ses",NA,"man",NA
273,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","50+","man","white"
275,"tenured",0,0,0,1,1,1,0,0,"1","all","ses","50+","man","white"
277,"tenuretrack",0,NA,1,1,1,0,0,NA,"2","none","ses","23-49","man","asian"
280,"tenuretrack",1,0,1,1,0,0,0,0,"2","some","ses","23-49","man",NA
29,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","50+","man","white"
299,"instructor",1,NA,NA,1,1,0,0,0,"4","none","ses","23-49","man","peer"
31,"tenured",0,0,1,1,0,1,1,0,"3","some","ses","23-49","woman",NA
311,"tenuretrack",0,0,0,1,1,0,0,0,"2","none","ses","23-49","man","asian"
313,"tenured",0,0,0,1,1,0,0,0,"3","none","ses","50+","man","white"
317,"instructor",0,1,1,1,1,0,0,0,"4","all","ses","23-49","woman","white"
320,"tenured",0,0,0,1,1,0,0,0,"3","none","ses","50+","man",NA
323,"instructor",0,1,0,1,0,0,1,0,"1","none","ses","50+","man","asian"
325,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","23-49","woman","white"
328,"instructor",0,1,1,1,0,0,0,0,"2","some","ses","23-49","woman",NA
331,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","50+","woman","white"
337,"tenuretrack",0,1,0,1,1,0,0,0,"2","none","ses","23-49","woman",NA
340,"instructor",1,0,1,1,1,0,0,0,"2","some","ses","23-49","woman","white"
344,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","asian"
354,"instructor",0,1,1,1,1,1,0,1,"1","all","ses","23-49","man","white"
360,"tenuretrack",0,1,0,1,0,0,0,0,"3","all","ses","23-49","man","white"
362,"instructor",0,0,1,1,1,1,0,0,"3","all","ses","23-49","woman","asian"
371,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","white"
372,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","50+","man","white"
375,"tenured",0,1,1,1,0,0,0,0,"1","some","ses","50+","man","asian"
382,"tenured",0,0,0,1,1,0,0,0,"1","all","ses","50+","man","white"
4,"tenured",0,0,1,1,0,0,0,0,"1","none","ses","23-49","man","white"
402,"instructor",NA,1,1,1,0,0,0,0,"3","some","ses","23-49","woman","white"
409,"instructor",0,0,0,1,1,0,0,0,"1","none","ses","50+","woman","white"
41,"tenuretrack",0,1,1,1,1,0,0,0,"1","none","ses","23-49","man","white"
415,"tenured",0,1,0,1,1,0,0,0,"2","none","ses","50+","woman","white"
421,"tenured",0,0,1,1,1,0,0,0,"1","some","ses","23-49","woman","white"
425,"tenured",0,0,0,1,1,0,0,0,"1","some","ses","50+","man","white"
433,"instructor",0,1,1,1,1,0,0,0,"1","none","ses","23-49","woman","white"
435,"tenured",0,1,0,1,1,0,0,0,"1","none","ses","50+","woman","white"
437,"tenured",0,0,0,1,1,0,0,1,"1","none","ses","50+","man","white"
457,"tenuretrack",0,0,0,1,1,0,0,0,NA,"some","ses",NA,"woman","white"
50,"instructor",0,0,0,1,1,0,0,0,"2","none","ses","23-49","woman","white"
505,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","woman","white"
511,"instructor",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","white"
513,"tenuretrack",1,1,0,1,1,0,0,0,"2","some","ses","23-49","man","white"
518,"tenured",0,1,1,1,1,0,0,0,"3","some","ses","50+","woman","white"
52,"tenured",1,0,0,1,0,0,0,0,"3","none","ses","23-49","woman","white"
53,"instructor",0,1,1,1,0,0,1,0,"2","some","ses","23-49","woman","peer"
546,"instructor",0,0,0,1,0,0,0,0,"1","none","ses","50+","man","asian"
547,"instructor",0,0,0,1,0,0,0,0,"1","all","ses","23-49","man","white"
551,"tenuretrack",0,NA,NA,1,0,1,0,0,"2","none","ses","23-49","man",NA
554,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","asian"
559,"instructor",0,0,0,1,0,0,0,0,"2","some","ses","50+","woman","white"
570,"tenured",0,1,1,1,1,0,0,0,"3","all","ses","23-49","woman","white"
571,"tenuretrack",0,1,1,1,0,0,0,0,"2","none","ses","23-49","woman","white"
572,"tenured",0,0,0,1,1,0,0,0,"3","some","ses","50+","man","white"
577,"instructor",0,1,1,1,1,0,0,0,"1","some","ses","50+","woman","white"
584,"instructor",0,1,0,1,0,1,0,0,"1","none","ses","50+","woman","white"
59,"instructor",0,0,1,1,1,0,0,0,"2","some","ses","50+","man","white"
593,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","50+","man","white"
595,"instructor",0,1,1,1,1,0,0,0,"2","none","ses","50+","woman","white"
6,"tenured",0,1,0,1,1,0,0,0,"2","none","ses","23-49","man","white"
611,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","50+","man","white"
62,"tenuretrack",0,1,1,1,0,1,0,0,"2","none","ses","23-49","man","white"
620,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","asian"
622,"tenured",0,1,1,1,0,0,0,0,"2","some","ses","50+","woman","white"
624,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","white"
630,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","woman","white"
632,"tenured",0,1,1,1,1,0,0,1,"2","none","ses","50+","man","peer"
634,"tenuretrack",0,0,0,1,0,0,0,0,"1","none","ses","23-49","woman","white"
635,"tenured",1,1,1,1,1,0,0,0,"1","none","ses","50+","woman","white"
641,"tenuretrack",0,0,0,1,1,0,0,1,"1","none","ses","23-49","woman","white"
642,"tenured",0,0,0,1,1,1,0,0,"1","none","ses","50+","man","white"
648,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","asian"
649,"tenured",0,NA,NA,1,0,0,0,0,"1","some","ses","23-49","man","white"
65,"tenuretrack",0,1,1,1,1,0,0,0,"3","none","ses","50+","woman","peer"
654,"tenured",0,0,0,1,1,0,0,0,"1","some","ses","50+","man","white"
655,"instructor",0,0,0,1,1,0,0,0,"2","none","ses","23-49","man","asian"
66,"tenured",0,0,1,1,1,0,0,0,"1","none","ses","50+","man","white"
667,"tenured",0,0,0,1,0,0,0,0,"1","none","ses","50+","man","white"
672,"tenured",0,0,0,1,1,1,0,0,"1","none","ses","50+","man","white"
673,"tenuretrack",0,0,NA,1,0,1,0,0,"2","some","ses","23-49","woman","white"
675,"instructor",0,0,0,1,1,0,0,1,"2","none","ses","23-49","man","white"
687,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","asian"
697,"tenured",0,0,0,1,0,1,0,0,"1","all","ses","23-49","man","asian"
705,"tenured",0,0,1,1,1,1,0,0,"1","some","ses","23-49","woman","white"
706,"instructor",0,0,0,1,1,0,0,0,"2","some","ses","50+","woman","white"
707,"tenured",0,1,1,1,0,1,1,1,"3","all","ses","50+","man","white"
709,"tenuretrack",1,1,1,1,0,0,1,1,"3","some","ses","23-49","woman","white"
710,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
715,"instructor",0,1,1,1,1,1,0,1,"1","none","ses","23-49","woman","white"
719,"tenured",0,1,1,1,0,0,1,0,"1","some","ses","23-49","woman","white"
73,"tenured",1,0,0,1,1,1,0,0,"3","none","ses","50+","woman","peer"
732,"tenured",0,0,0,1,1,1,0,0,"4","some","ses","23-49","woman","white"
740,"instructor",0,0,0,1,0,0,0,0,"2","none","ses","50+","woman","white"
746,"tenured",1,0,0,1,0,0,0,0,"1","none","ses","23-49","woman","white"
750,"tenuretrack",0,0,0,1,0,0,0,0,"1","none","ses","23-49","man","white"
753,"instructor",0,0,0,1,1,0,0,0,"3","none","ses","23-49","woman","white"
763,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","50+",NA,NA
765,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","asian"
766,"tenured",0,0,0,1,0,0,0,0,"2","some","ses","50+","man","white"
768,"tenuretrack",0,1,0,1,0,0,0,0,"3","all","ses","23-49","woman","white"
772,"tenured",0,0,0,1,1,1,0,1,"1","none","ses","50+","man","white"
777,"instructor",1,1,1,1,1,1,1,0,"4","all","ses","23-49","man","white"
780,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","50+","woman","white"
784,"instructor",0,1,0,1,1,0,0,0,"1","none","ses","23-49","woman","white"
785,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
795,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","man","asian"
802,"instructor",0,0,1,1,0,1,0,0,"2","some","ses","23-49","woman","white"
82,"tenuretrack",0,0,0,1,1,0,0,0,"1","none","ses","23-49","woman","asian"
822,"tenured",0,0,0,1,1,0,0,0,"1","some","ses","23-49","woman","white"
835,"tenured",0,1,0,1,1,0,0,1,"2","none","ses","23-49","man","white"
838,"instructor",1,0,1,1,1,0,0,0,"2","some","ses","23-49","man","white"
840,"tenured",0,0,0,1,1,0,0,1,"1","none","ses","23-49","man","white"
841,"tenured",0,0,0,1,0,0,0,0,NA,"none","ses","23-49","woman","white"
856,"tenuretrack",0,0,1,1,1,0,0,0,"1","none","ses","23-49","man","asian"
861,"tenured",0,0,0,1,1,0,0,0,"2","none","ses","23-49","man","white"
862,"instructor",0,1,1,1,1,0,0,0,"3","some","ses","23-49","man","white"
873,"instructor",0,0,0,1,0,0,0,0,"3","some","ses","23-49","man","peer"
880,"tenured",0,0,1,1,1,0,0,0,"1","all","ses","50+","man",NA
887,"tenuretrack",0,1,1,1,1,0,0,1,"3","all","ses","23-49","woman","white"
89,"instructor",0,1,0,1,1,0,0,0,"1","some","ses","23-49","woman","asian"
892,"tenuretrack",0,1,1,1,0,1,0,1,"4","none","ses","23-49","man","white"
901,"instructor",0,1,1,1,0,0,0,0,"1","some","ses","23-49","woman","white"
902,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","woman","asian"
903,"instructor",1,0,0,1,0,0,0,0,"2","some","ses","23-49","woman","white"
914,"tenured",0,1,1,1,1,0,0,0,"3","none","ses","50+","woman","white"
921,"tenured",0,0,1,1,0,0,0,0,"1","some","ses","50+","man","white"
928,"instructor",0,0,0,1,1,1,0,0,"2","some","ses","50+","woman","white"
932,"instructor",0,0,0,1,1,1,0,0,"3","none","ses","23-49","man","white"
946,"instructor",0,1,0,1,1,0,0,1,"3","some","ses","23-49","man","white"
956,"tenured",0,1,0,1,1,0,0,0,"2","none","ses","23-49","woman","white"
964,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","50+","woman","white"
974,"tenured",0,0,0,1,1,0,0,0,"1","none","ses","50+","man","white"
979,"tenured",0,0,0,1,1,0,0,0,"2","none","ses","50+","man","white"
984,"tenured",0,0,0,1,0,1,NA,0,"2","none","ses","23-49","man","white"
99,"tenuretrack",0,1,1,1,0,0,0,0,"3","all","ses","23-49","woman","asian"
1015,"tenuretrack",0,1,1,0,1,0,0,0,"4","none","addiction","23-49","man","white"
1019,"tenured",0,1,1,1,1,0,0,0,"3","none","addiction","23-49","man","white"
1148,"tenured",0,0,0,0,0,1,0,0,"1","none","addiction","50+","man","white"
1163,"tenuretrack",0,1,1,0,0,0,0,0,"2","none","addiction","23-49","woman","white"
1233,"tenured",0,1,1,0,0,0,0,0,"2","some","addiction","50+","man","white"
124,"instructor",0,1,1,0,1,0,0,0,"4","none","addiction","23-49","woman","asian"
1296,"tenured",NA,1,1,1,0,0,1,1,"2","none","addiction","23-49","man","peer"
1299,"instructor",0,0,1,0,1,0,0,0,"4","none","addiction","23-49","man","white"
1302,"instructor",0,1,0,1,0,0,0,1,"4","none","addiction","23-49","man","peer"
1337,"tenured",0,1,1,1,0,0,0,0,"4","none","addiction","23-49","man","white"
1371,"tenuretrack",0,0,1,1,1,1,1,1,"1","none","addiction","23-49","man","white"
1379,"tenured",0,0,1,0,0,0,0,0,"4","none","addiction","50+","man","white"
1399,"instructor",0,1,1,0,1,1,0,0,"4","some","addiction","23-49","man","white"
1401,"tenured",0,0,1,0,0,0,0,0,"2","none","addiction","23-49","man","white"
1412,"instructor",1,1,1,0,0,0,0,0,"4","none","addiction","23-49","man","peer"
1437,"tenured",0,1,1,1,0,0,1,0,"4","none","addiction","23-49","man",NA
1442,"tenuretrack",0,0,1,0,0,0,0,0,"2","none","addiction","23-49","man","white"
1446,"instructor",0,1,1,0,0,0,0,0,"3","none","addiction","50+","man","white"
1449,"instructor",0,1,1,1,1,1,1,0,"4","all","addiction","23-49","man","peer"
1464,"tenuretrack",0,1,1,0,0,1,0,0,"3","none","addiction","23-49","man","white"
1506,"tenured",0,1,1,0,0,0,0,0,"4","none","addiction","50+","man","white"
1512,"tenuretrack",0,1,1,0,0,0,1,0,"3","none","addiction","23-49","man","white"
1523,"instructor",0,1,1,0,0,0,0,0,"4","none","addiction","23-49","woman","white"
1524,"instructor",0,1,1,0,0,0,0,0,"4","none","addiction","23-49","woman","white"
1709,"instructor",0,1,1,0,0,1,1,0,"2","none","addiction","50+","man","white"
171,"tenured",0,1,1,0,0,1,0,0,"3","none","addiction","50+","man","white"
1750,"tenured",0,0,0,0,1,0,0,0,"3","some","addiction","50+","man","white"
1771,"tenured",0,1,1,1,1,1,0,0,"4","none","addiction","50+","man",NA
1809,"tenured",0,0,0,0,0,0,0,0,"2","none","addiction","50+","man","white"
1861,"tenured",0,0,0,1,0,0,0,1,"3","none","addiction","50+","man","white"
1891,"tenured",1,1,1,1,1,1,0,0,"3","none","addiction","50+","man","white"
190,"tenured",0,0,0,1,0,1,0,0,"3","none","addiction","50+","man","asian"
1923,"tenuretrack",1,1,1,0,0,0,0,0,"4","none","addiction","23-49","man","white"
1924,"tenured",0,1,0,1,0,1,0,1,"2","none","addiction","50+","man","white"
